0,1,2,label,rho
135.34,138.44,107.9,0,2.864892517457851e-06
137.74,144.95,108.44,0,4.6273117513319926e-06
141.73,153.7,109.76,0,8.418139735472708e-06
145.03,159.19,109.95,0,1.1708884546685485e-05
145.33,157.57,108.13,0,1.1376471842136645e-05
148.0,158.32,107.88,0,1.1996724510313499e-05
151.73,158.96,115.04,0,1.3612089506512346e-05
153.26,158.58,125.5,0,9.066462282011884e-06
157.42,160.22,130.84,0,6.1203891763541856e-06
162.23,162.79,136.31,0,3.5008939112495108e-06
162.37,164.41,139.65,0,2.7501259405736313e-06
161.09,162.21,142.62,0,2.399950831151345e-06
160.84,162.56,139.95,0,2.809595886936833e-06
162.61,163.69,133.32,0,4.3469164209868464e-06
159.7,163.38,126.64,0,7.945000284256235e-06
160.34,163.82,128.14,0,7.049185267961008e-06
162.61,163.34,134.13,0,4.085327389802953e-06
164.87,162.59,139.59,0,2.5573315318317044e-06
156.09,154.7,131.5,0,4.88679331571802e-06
147.31,149.35,118.65,0,6.550204347773063e-06
147.38,153.38,114.78,0,9.560036078696632e-06
148.09,157.81,114.81,0,1.2261659667968831e-05
148.65,157.97,116.53,0,1.2167088933802294e-05
147.45,155.05,114.05,0,1.0678017245234912e-05
144.07,150.75,110.71,0,7.857160474580311e-06
152.98,160.25,116.28,0,1.4099835609029646e-05
158.08,167.68,117.0,0,1.136909356730692e-05
161.8,172.14,119.76,0,6.822264183543526e-06
157.59,168.65,118.83,0,1.1042431896154639e-05
156.62,164.89,122.33,0,1.1276742298183483e-05
151.8,156.82,121.84,0,1.0349597737216937e-05
146.73,149.54,122.72,0,5.531490835406624e-06
145.87,150.59,121.65,0,6.036945562308835e-06
151.92,161.12,123.27,0,1.0636448748356253e-05
157.26,172.25,120.33,0,8.275914356763176e-06
160.05,175.54,120.76,0,5.631019469012185e-06
157.8,172.16,118.6,0,8.620827216820512e-06
148.13,161.21,113.92,0,1.361579206838121e-05
134.64,143.5,107.56,0,3.7535494093403574e-06
127.07,133.74,102.68,0,1.68110788577656e-06
130.0,138.21,106.02,0,2.3454946135262362e-06
140.25,152.38,110.29,0,7.285179997794347e-06
148.64,162.53,113.0,0,1.4202756754517935e-05
154.41,167.21,116.09,0,1.3653851172424176e-05
156.14,165.96,117.26,0,1.3388704642089499e-05
157.34,160.87,123.82,0,9.913564139856367e-06
155.44,154.12,128.23,0,5.990269754444578e-06
154.59,151.66,134.24,0,3.523575320348795e-06
148.66,146.06,128.36,0,3.455134542420813e-06
146.72,148.48,122.8,0,5.142971628344431e-06
146.58,154.25,116.77,0,9.357799968875023e-06
146.21,158.43,114.01,0,1.1604801331510778e-05
148.45,162.37,110.57,0,1.4084623964469932e-05
150.54,167.46,111.14,0,1.3306327148845644e-05
151.83,172.03,107.95,0,8.711367776811425e-06
156.86,177.86,110.64,0,5.085215687493529e-06
155.48,177.08,110.68,0,5.66295112703854e-06
149.64,169.24,110.2,0,1.1260450407386412e-05
139.45,155.13,103.48,0,7.692909200878097e-06
141.11,157.07,107.15,0,8.942276705169328e-06
143.67,162.8,108.16,0,1.0312824197164214e-05
143.47,166.77,105.69,0,8.349482958935713e-06
142.94,167.38,101.61,0,6.711747753645986e-06
145.42,169.62,101.0,0,6.26203787939651e-06
149.35,173.82,106.96,0,6.824603748594599e-06
145.38,168.82,106.86,0,8.616390009706276e-06
136.04,156.12,101.64,0,5.9434723453625435e-06
128.15,145.3,100.72,0,2.7756364821732e-06
131.94,149.23,104.31,0,4.126454399492024e-06
135.21,152.55,101.68,0,5.455000911416098e-06
135.83,154.88,94.06,0,4.145689687586708e-06
138.46,158.66,96.16,0,5.265899931977209e-06
151.27,170.7,106.02,0,8.795150766184203e-06
151.23,171.19,104.95,0,7.955952511759609e-06
141.13,158.75,95.11,0,5.312672742882404e-06
132.74,148.21,88.1,0,2.2492638924029896e-06
131.09,145.41,87.69,0,1.9323410696885017e-06
128.87,142.98,86.31,0,1.5618234644418384e-06
130.59,147.55,87.33,0,1.9647235856704815e-06
134.86,151.28,90.74,0,3.0602504127140956e-06
145.2,160.4,98.64,0,7.380949600794689e-06
143.89,163.45,105.69,0,9.991965370717708e-06
153.51,173.51,112.51,0,8.54158752263004e-06
157.68,176.48,114.48,0,6.001146310162666e-06
155.09,173.46,110.8,0,8.159201863740544e-06
149.62,167.46,109.16,0,1.2387988366648245e-05
145.43,158.27,106.59,0,1.1257337863503734e-05
143.59,152.59,106.87,0,8.680708681146805e-06
140.6,148.4,105.27,0,6.310142197975406e-06
137.12,144.4,104.08,0,4.379904647609989e-06
134.16,141.83,103.11,0,3.3379432343291873e-06
134.23,144.99,103.49,0,4.003117794668189e-06
137.98,151.54,103.07,0,6.42578603575475e-06
142.81,156.81,106.47,0,9.843270321595714e-06
146.43,158.03,108.83,0,1.2014174592301527e-05
147.45,157.02,107.93,0,1.1391241522949889e-05
146.58,153.58,113.02,0,9.751493913996613e-06
147.25,152.65,120.21,0,7.731982630401024e-06
150.36,154.07,124.8,0,7.2892816023368826e-06
156.11,158.71,128.17,0,7.424910682853695e-06
159.59,162.51,133.49,0,4.773842468801102e-06
155.51,157.83,135.34,0,4.036361727692936e-06
155.77,157.91,131.35,0,5.65005255585662e-06
158.51,159.92,125.16,0,8.556927320282278e-06
158.45,162.77,123.07,0,1.0010809301483805e-05
165.16,166.52,129.52,0,4.7121434255865504e-06
165.44,163.52,134.28,0,3.512512222919065e-06
165.17,160.41,137.73,0,2.772355189644591e-06
156.44,153.9,131.88,0,4.544766812748218e-06
145.88,147.07,116.63,0,5.685082384925094e-06
144.94,150.94,112.34,0,7.99916721630011e-06
143.31,153.51,110.51,0,8.958210395519579e-06
140.94,151.94,109.74,0,7.536380609395818e-06
141.56,149.56,110.56,0,6.792263599262679e-06
143.24,149.24,111.32,0,6.944286973092499e-06
152.26,159.34,116.53,0,1.3678898307439617e-05
155.64,167.04,114.52,0,1.3181513511504812e-05
160.54,173.31,118.02,0,6.944329655639726e-06
161.09,175.44,117.79,0,5.67381788905021e-06
161.29,174.46,123.2,0,5.436077621241365e-06
159.26,169.8,123.03,0,8.314290262131217e-06
155.16,163.08,125.47,0,9.641476295098559e-06
151.24,157.0,123.65,0,9.322646105414049e-06
153.09,162.45,125.95,0,9.060070431411073e-06
158.26,171.34,123.25,0,7.68681738890061e-06
161.37,175.65,121.13,0,5.2304417540985e-06
159.28,174.16,118.76,0,6.838778398671014e-06
151.97,165.78,114.71,0,1.4799107261613381e-05
143.68,157.48,112.53,0,9.975019757521628e-06
138.45,151.84,105.94,0,6.8186922422375284e-06
136.71,149.57,107.07,0,5.640970364144562e-06
143.09,156.05,111.97,0,9.413601221956988e-06
149.38,162.5,116.32,0,1.3714848885166214e-05
150.52,162.0,117.35,0,1.4033674897543299e-05
150.6,158.7,118.75,0,1.2482430479802448e-05
157.14,159.34,126.23,0,8.420256341231906e-06
158.56,157.35,133.44,0,4.471758695826561e-06
158.2,155.2,136.2,0,3.4178980532487375e-06
153.18,151.37,131.46,0,4.159074764375581e-06
147.25,151.6,122.4,0,6.504489806045193e-06
147.04,158.51,116.88,0,1.1155450718265843e-05
150.71,164.33,116.37,0,1.42192329122551e-05
152.15,166.47,113.33,0,1.4606414666702946e-05
151.59,168.45,110.23,0,1.2476973168956697e-05
153.32,173.72,107.89,0,7.375557798408593e-06
159.42,180.42,111.42,0,3.7728561194165637e-06
157.53,179.33,110.47,0,4.326587519691604e-06
149.9,170.33,108.81,0,1.009944494208056e-05
140.52,158.41,105.63,0,8.585573025797238e-06
140.25,157.53,108.13,0,8.320052414999006e-06
141.53,162.05,109.65,0,8.591570939998973e-06
143.4,168.51,109.33,0,7.639804966230478e-06
143.74,169.59,105.17,0,6.99624149243829e-06
146.78,171.78,103.88,0,6.596457691401523e-06
145.64,169.8,103.42,0,7.164393534989969e-06
145.09,165.57,107.33,0,1.0306100714044178e-05
138.33,156.37,106.23,0,7.298550569091825e-06
136.11,151.16,110.48,0,5.2770979321828985e-06
137.19,151.86,109.7,0,5.925646498773252e-06
140.4,156.56,107.62,0,8.448069907737935e-06
142.02,160.06,100.83,0,8.06823232430764e-06
135.02,157.57,90.49,0,3.1297968929886575e-06
146.26,167.36,95.45,0,4.713528203639461e-06
147.2,167.32,95.8,0,4.8660636680470965e-06
142.4,159.32,93.32,0,4.6494171724265784e-06
137.69,153.45,92.13,0,3.818282886463661e-06
140.21,154.53,95.53,0,5.277388163602033e-06
141.67,155.96,95.3,0,5.398758760036086e-06
141.24,158.4,94.58,0,5.111954238787597e-06
145.17,160.78,96.79,0,6.298414641859525e-06
153.88,166.28,105.17,0,9.389582914276253e-06
141.64,161.68,105.8,0,8.94582407330955e-06
150.93,169.96,111.89,0,1.1354304041799897e-05
155.66,175.26,114.86,0,7.104714740850641e-06
153.15,171.47,111.75,0,1.0291410933338097e-05
148.86,166.66,109.26,0,1.2639497376938394e-05
145.87,160.79,107.99,0,1.2190482595471838e-05
142.65,155.18,104.13,0,8.963620778458542e-06
140.26,151.89,100.12,0,6.4660738309811165e-06
137.71,148.54,98.22,0,4.793952057468819e-06
132.05,143.45,97.74,0,2.974716322759438e-06
131.32,142.72,98.52,0,2.8452263929811334e-06
136.98,149.84,101.18,0,5.50558856191073e-06
142.17,155.15,105.65,0,9.108889027590957e-06
141.69,153.69,104.81,0,8.423955970172362e-06
141.78,152.58,105.06,0,8.107595366247212e-06
137.96,145.44,104.76,0,4.833402203434094e-06
133.19,139.19,104.77,0,2.796017673632186e-06
137.75,143.69,109.33,0,4.235375438250655e-06
141.86,148.1,110.04,0,6.317900278847038e-06
149.55,153.52,115.83,0,9.696060246478103e-06
147.56,150.13,118.42,0,7.027005384610117e-06
146.17,150.13,116.44,0,7.22568176263783e-06
149.9,155.2,114.55,0,1.0937371858434875e-05
153.69,159.93,114.52,0,1.3329826327119071e-05
163.03,163.99,125.65,0,6.685467641277973e-06
164.26,161.22,132.04,0,4.256788592358249e-06
160.72,155.92,134.34,0,3.723239778627348e-06
151.43,148.75,126.78,0,4.60027521808932e-06
145.1,146.72,116.57,0,5.468981672899887e-06
140.31,148.07,107.62,0,6.173251704096812e-06
140.5,151.5,106.34,0,7.467682915157823e-06
138.9,149.94,107.46,0,6.442635921377227e-06
145.88,154.68,116.28,0,9.382584866946163e-06
152.09,157.13,123.55,0,9.595871456910986e-06
156.11,160.98,122.77,0,1.0916749640150084e-05
158.19,168.34,116.96,0,1.1008474988958393e-05
158.41,172.91,113.35,0,7.933254817222871e-06
161.04,176.13,116.94,0,5.388608323901511e-06
163.81,178.33,122.25,0,3.678353960909056e-06
162.68,176.33,124.28,0,4.267057457215599e-06
157.07,169.07,123.91,0,8.82659829797818e-06
154.85,164.31,126.07,0,9.05671641316311e-06
154.78,165.77,127.86,0,7.5916837434886504e-06
159.63,172.73,125.79,0,5.861484504770066e-06
163.82,176.82,121.54,0,4.174937961559565e-06
163.37,176.81,121.13,0,4.312661262048771e-06
158.64,172.2,119.92,0,8.073937111393335e-06
151.32,165.96,117.06,0,1.345282272177881e-05
145.91,162.11,113.15,0,1.1747800051747624e-05
144.65,161.05,110.99,0,1.127066612445446e-05
148.68,161.4,115.8,0,1.3381617653362942e-05
151.92,162.36,122.27,0,1.1332586981242845e-05
151.91,159.21,123.47,0,1.0282777132057068e-05
151.89,156.72,125.2,0,8.442898815341245e-06
155.2,156.15,128.08,0,6.800419202049107e-06
158.56,159.46,135.08,0,4.127947906763661e-06
157.69,157.46,135.5,0,3.87935671869125e-06
153.03,155.85,130.51,0,5.561658440607699e-06
150.23,157.42,124.19,0,8.826318380402271e-06
148.58,161.21,119.48,0,1.1262879133261826e-05
127.42,136.37,106.18,0,1.93674180263656e-06
125.54,132.19,102.86,0,1.4943652399527112e-06
146.99,162.33,109.29,0,1.3052711999041754e-05
153.04,173.94,105.77,0,6.535697818089962e-06
157.6,179.58,107.45,0,3.855061133933394e-06
158.15,180.25,107.95,0,3.644575012299949e-06
150.34,171.26,106.95,0,8.778551547597636e-06
138.98,157.75,103.4,0,7.560123418077347e-06
138.12,156.12,105.4,0,7.209584478705895e-06
141.09,162.69,110.29,0,7.970104387111207e-06
143.3,168.98,111.71,0,7.092514404687546e-06
145.0,170.0,107.56,0,7.784839201281478e-06
146.8,171.8,105.43,0,7.053227976295285e-06
148.39,170.75,104.11,0,7.61389014099735e-06
144.42,165.34,104.5,0,9.261939630284767e-06
138.13,156.01,103.51,0,7.1403340701117975e-06
139.63,153.7,108.9,0,7.49455510454005e-06
145.96,159.56,111.54,0,1.2245273169347789e-05
147.02,161.0,110.23,0,1.3157989543619401e-05
145.67,161.01,102.58,0,9.78117069026388e-06
139.23,160.16,96.49,0,5.437982367763074e-06
145.61,166.9,97.61,0,5.736228486168949e-06
146.56,168.07,97.65,0,5.483139801308217e-06
147.63,166.63,100.79,0,7.677680965923157e-06
145.71,161.43,98.11,0,7.024796397480973e-06
149.21,164.41,101.81,0,8.867386045241889e-06
152.27,167.95,103.77,0,8.674587386723318e-06
150.53,166.83,101.76,0,8.052311351111981e-06
150.79,165.53,101.58,0,8.167993874462006e-06
154.42,166.86,102.62,0,7.35091058471303e-06
138.2,154.86,102.09,0,6.897513527694948e-06
148.09,163.41,108.46,0,1.3264905610281077e-05
148.02,163.54,106.18,0,1.2076126729100745e-05
148.81,165.87,106.64,0,1.1865865484694821e-05
143.78,161.84,103.73,0,9.726296596234746e-06
141.3,158.46,103.62,0,8.786569490242402e-06
138.29,155.48,99.1,0,6.252017584687241e-06
139.42,154.04,96.87,0,5.638956918831531e-06
137.05,152.0,96.01,0,4.7296371211979125e-06
132.79,145.99,95.75,0,3.1919045629498557e-06
136.14,147.82,99.18,0,4.575435739094681e-06
139.11,150.79,99.77,0,5.90394787034129e-06
138.38,151.18,99.18,0,5.713900029298825e-06
135.16,147.96,97.56,0,4.14481584000462e-06
133.74,145.83,100.4,0,3.890206109219514e-06
130.08,138.74,97.6,0,2.1781118166168014e-06
122.64,128.64,93.12,0,1.0220880551989404e-06
126.99,132.99,97.07,0,1.4870368391823794e-06
132.08,138.2,98.4,0,2.32222267180969e-06
143.47,145.97,106.42,0,5.528243746440717e-06
142.8,144.24,106.32,0,4.855644389607428e-06
138.57,141.29,103.37,0,3.6479357388278516e-06
143.28,150.09,107.45,0,7.463904954956747e-06
151.08,158.98,111.8,0,1.3203540488186846e-05
159.26,163.17,120.32,0,1.0273541655813963e-05
157.55,157.95,124.28,0,8.610204504411256e-06
150.17,148.69,125.93,0,4.755283765198495e-06
144.12,142.55,117.82,0,3.831039746025973e-06
139.35,142.77,107.99,0,4.219928787984318e-06
134.76,145.2,100.19,0,3.928295116501818e-06
135.57,148.36,97.55,0,4.282207270520603e-06
139.64,151.82,106.59,0,7.267837883683745e-06
149.54,158.34,119.46,0,1.153035927916917e-05
156.97,162.13,128.93,0,7.371517873071057e-06
159.12,164.29,127.94,0,7.5137297105667135e-06
158.69,168.06,120.17,0,1.03988720626323e-05
157.44,170.88,115.15,0,9.93262570857737e-06
158.53,173.09,114.93,0,7.929956716052062e-06
159.02,175.97,115.42,0,6.0223791222751455e-06
155.11,173.17,114.19,0,8.826871898923503e-06
154.49,170.07,117.77,0,1.0968256251879742e-05
156.83,167.89,124.13,0,9.2701658239383e-06
156.94,168.42,126.49,0,7.703742873412877e-06
160.91,173.54,126.11,0,5.22055160203096e-06
164.29,177.1,122.34,0,3.926047419237307e-06
165.6,179.04,121.2,0,3.248798173228857e-06
161.02,175.66,121.54,0,5.25494356608903e-06
154.84,172.0,117.41,0,9.446861258052427e-06
153.04,170.04,116.22,0,1.1302490787537556e-05
148.34,165.34,110.94,0,1.3403509408431912e-05
151.12,163.88,115.44,0,1.4970487099394572e-05
151.83,160.07,120.95,0,1.2090455117181392e-05
147.23,151.85,122.11,0,6.701470759523897e-06
151.22,153.1,128.18,0,5.624808111780562e-06
151.48,152.82,128.42,0,5.468093637807381e-06
157.76,160.24,136.0,0,3.918103792952464e-06
159.88,162.4,136.96,0,3.55222600517912e-06
155.75,162.58,131.18,0,6.126838030041665e-06
145.12,154.19,120.96,0,7.1669977670322645e-06
92.83,92.27,83.2,0,4.036157839605844e-07
51.05,50.17,56.39,1,1.7635717141338732e-06
47.97,46.47,50.48,1,1.9572646901284385e-06
75.21,78.09,71.38,1,6.624136526167048e-07
144.78,163.46,104.07,0,9.960261604039923e-06
151.41,173.54,99.88,0,4.695402270313864e-06
155.49,175.73,103.97,0,4.800261652662165e-06
150.58,168.4,105.52,0,9.963541270294166e-06
136.88,154.95,100.43,0,6.074720541244291e-06
136.55,154.45,102.01,0,6.1654417068436505e-06
136.85,158.21,105.77,0,6.384724327412126e-06
140.47,165.95,109.31,0,6.685259532204053e-06
146.31,170.92,110.45,0,8.071740512546642e-06
147.07,172.07,105.97,0,7.1169316857826255e-06
147.62,171.82,103.88,0,6.765368746616347e-06
141.58,165.98,99.94,0,6.190636527667473e-06
141.35,164.61,101.19,0,6.974980716270797e-06
141.46,161.81,100.33,0,7.419090738704075e-06
143.78,162.69,100.83,0,8.233861351182858e-06
142.13,158.85,101.02,0,8.235355395473253e-06
145.75,160.59,104.95,0,1.1058197464228359e-05
141.64,159.4,103.48,0,8.897932565635313e-06
146.02,164.8,103.12,0,9.521109708872762e-06
148.65,168.78,103.14,0,8.250062414609695e-06
150.45,170.49,104.53,0,8.176788733472961e-06
154.74,173.54,104.22,0,5.905717334637038e-06
156.49,174.45,106.05,0,5.758055537258697e-06
156.28,172.6,109.41,0,8.00367581297445e-06
155.22,169.46,112.0,0,1.150239739062684e-05
154.71,166.22,107.32,0,1.0452352697282483e-05
157.51,168.1,104.77,0,6.9128766874378645e-06
135.64,148.72,98.48,0,4.531395608397127e-06
142.74,154.9,102.3,0,8.346309068787535e-06
143.46,156.46,101.5,0,8.485148680152267e-06
143.98,158.54,99.98,0,8.056340327471237e-06
140.11,157.44,97.88,0,6.3537821413972165e-06
137.17,156.73,97.25,0,5.373265017391136e-06
134.71,154.8,94.35,0,3.998275793142826e-06
137.78,155.66,93.9,0,4.447830690627598e-06
137.59,155.03,95.15,0,4.800427605961703e-06
135.24,149.08,97.5,0,4.3289358887153345e-06
139.33,150.53,100.93,0,6.148118366252912e-06
140.83,151.43,98.94,0,6.048789698606765e-06
137.27,150.91,96.19,0,4.672441655034156e-06
132.23,146.75,92.95,0,2.797035324810518e-06
126.72,139.64,93.52,0,1.7468858099837803e-06
126.28,134.08,94.48,0,1.4284729290368761e-06
118.17,124.17,89.37,0,7.481896045477049e-07
120.15,126.15,90.39,0,8.413211651514166e-07
131.24,136.24,98.64,0,2.0477008459643795e-06
143.01,145.49,106.67,0,5.352116559280741e-06
141.8,143.8,105.2,0,4.635593846910214e-06
139.49,142.69,104.09,0,4.1257644413878e-06
142.23,148.43,107.06,0,6.593700682601196e-06
149.67,157.11,111.95,0,1.2215622268098258e-05
155.01,161.05,117.69,0,1.3380827921921352e-05
154.28,156.48,120.82,0,1.023956502720963e-05
145.36,145.36,119.82,0,4.513162681836627e-06
141.93,142.13,116.49,0,3.7044846927708527e-06
136.34,142.56,105.8,0,3.832742068926287e-06
133.82,144.42,98.82,0,3.487563466557898e-06
134.0,147.8,94.8,0,3.439392936003168e-06
137.01,150.61,102.41,0,5.8439970183576515e-06
151.56,160.36,120.76,0,1.2191423014006699e-05
159.62,165.42,131.42,0,5.591166968414782e-06
160.86,166.86,130.46,0,5.617296809545887e-06
158.44,165.55,123.09,0,1.0034921234884673e-05
156.73,167.53,116.37,0,1.2375822405730692e-05
155.93,169.73,114.05,0,1.1363652130703702e-05
151.39,168.99,108.25,0,1.116342314765327e-05
150.13,170.53,107.33,0,9.450804042747763e-06
151.39,169.19,110.75,0,1.2003125517859839e-05
158.2,169.98,118.73,0,9.939254200467492e-06
158.61,170.7,122.24,0,8.346885252760871e-06
161.37,174.16,121.12,0,5.899048744706351e-06
165.48,178.48,120.89,0,3.415100076108008e-06
166.24,179.2,118.48,0,3.16902127059753e-06
161.44,176.24,118.04,0,5.1988064068688515e-06
158.38,175.42,118.42,0,6.337426108178249e-06
153.07,170.47,114.27,0,1.1302674745200693e-05
151.38,168.62,112.9,0,1.2786854491629986e-05
151.56,163.76,113.96,0,1.5388413623889475e-05
152.31,160.67,119.86,0,1.3042259864294139e-05
149.48,154.32,123.08,0,7.989853410303298e-06
150.76,154.4,126.28,0,6.81674667456107e-06
154.79,157.3,132.71,0,4.9563879616939524e-06
160.25,163.01,136.57,0,3.635396868003739e-06
159.42,164.06,134.94,0,4.227274689112485e-06
151.49,160.17,126.96,0,7.965633891193251e-06
71.76,73.85,68.89,1,7.827244678564854e-07
38.41,36.26,40.15,1,2.5774199568791152e-06
39.49,37.44,40.48,1,2.50482602011366e-06
35.74,32.22,34.22,1,2.883789789150537e-06
35.51,36.33,37.49,1,2.7248877155450902e-06
96.11,105.72,78.72,0,3.780634320926797e-07
149.55,171.85,97.29,0,4.346498003152971e-06
150.26,170.26,99.82,0,5.818562821907075e-06
145.63,161.71,101.55,0,9.127193443591577e-06
140.0,153.71,102.25,0,7.410942998134609e-06
133.57,150.37,97.85,0,4.193010210719505e-06
135.88,155.68,102.08,0,5.925118456049501e-06
140.82,165.14,107.22,0,7.353862793917993e-06
145.82,169.22,106.98,0,8.641524527249e-06
146.46,171.46,105.5,0,7.159607274205376e-06
148.53,173.56,106.91,0,6.808772002427573e-06
147.02,172.02,106.42,0,7.238561446951952e-06
146.45,171.49,104.74,0,6.926771033475661e-06
142.42,165.58,94.28,0,4.37588619654123e-06
143.65,164.73,95.09,0,4.940924393344969e-06
142.64,161.79,98.42,0,6.868899269483909e-06
146.08,162.4,105.84,0,1.1493874487288287e-05
145.05,162.14,107.07,0,1.1388630161988883e-05
148.76,166.75,105.94,0,1.1020709103744577e-05
152.63,171.43,107.83,0,9.082139129670763e-06
155.12,174.4,107.64,0,6.5983295882600215e-06
159.33,176.93,106.65,0,4.331303137206513e-06
160.8,177.6,109.0,0,4.215420724535864e-06
159.93,174.1,114.81,0,6.744588266306923e-06
158.81,169.17,117.68,0,1.0178318615313283e-05
156.92,165.52,114.92,0,1.2596449407062587e-05
162.94,169.67,116.71,0,7.0483623665716865e-06
140.09,152.17,101.93,0,6.976042433491412e-06
140.72,153.01,101.22,0,7.152363804275395e-06
141.64,154.64,100.16,0,7.3197103427534155e-06
140.22,154.06,95.66,0,5.285913583006041e-06
139.31,154.98,95.35,0,5.138809609975007e-06
134.2,155.0,91.6,0,3.2837603301025034e-06
133.75,154.62,90.67,0,3.0261049396792543e-06
135.34,155.02,90.86,0,3.272779049876989e-06
135.6,153.24,92.08,0,3.5494877538823055e-06
137.0,151.11,97.77,0,5.06208646262259e-06
140.47,151.67,102.39,0,7.014759871287234e-06
142.22,152.02,99.79,0,6.565083919580284e-06
139.76,152.58,97.02,0,5.542599197226668e-06
132.65,148.65,92.81,0,2.993744652577044e-06
131.02,142.04,95.42,0,2.462186756978283e-06
